assessment_id,person_id,workshop_id,timestamp,role,department_id,confidence_ai_tools,confidence_pedagogical_use,confidence_risk_mitigation,overall_readiness
b95fbff6-3f33-468d-8752-a1cb55d6e999,P_0143,WS_005,2023-03-22T00:00:00,grad_student,DEPT_004,2,4,2,2
16e62232-f9f7-40b6-946c-df78135da433,P_0165,WS_005,2023-03-24T00:00:00,staff,DEPT_003,3,4,3,4
6bdf8841-2811-4de2-b2ba-fcb319d91060,P_0127,WS_006,2023-01-14T00:00:00,grad_student,DEPT_005,4,2,3,4
2cd83a15-e74d-44fa-936b-ea4d00224e9e,P_0153,WS_006,2023-01-13T00:00:00,grad_student,DEPT_010,2,1,4,2
159c734f-c437-40d1-99cb-fd2e6aa42a71,P_0158,WS_006,2023-01-13T00:00:00,faculty,DEPT_008,3,2,3,2
895ed393-472a-4b0d-9de8-0ebf673f972f,P_0051,WS_006,2023-01-16T00:00:00,staff,DEPT_010,4,1,3,1
142a0357-51b6-4d86-b14e-39119886cb05,P_0118,WS_006,2023-01-16T00:00:00,faculty,DEPT_010,4,3,4,1
b0160566-0d8e-4cfc-b88e-3e02aa3b7b93,P_0028,WS_006,2023-01-13T00:00:00,grad_student,DEPT_009,2,4,3,4
1d5c380a-2230-4a39-9574-2cd25dd3a9d3,P_0035,WS_006,2023-01-16T00:00:00,faculty,DEPT_006,4,1,3,4
18a1873d-0275-46d0-906b-d94f4f750f7b,P_0078,WS_006,2023-01-16T00:00:00,staff,DEPT_006,2,4,3,4
892382c0-f012-4556-bb97-40b2e486e383,P_0002,WS_006,2023-01-16T00:00:00,staff,DEPT_002,1,1,1,3
6ff1e3b4-5e8b-4f21-bfe1-51d0483178f3,P_0102,WS_006,2023-01-15T00:00:00,grad_student,DEPT_003,2,3,4,4
82693060-5a89-422f-b44d-441a3a0ce239,P_0086,WS_006,2023-01-13T00:00:00,staff,DEPT_007,1,2,4,4
94f0f713-d61c-4f9c-ad1f-2b91fc971fae,P_0159,WS_006,2023-01-15T00:00:00,grad_student,DEPT_002,1,2,3,3
b5e14d1a-d409-4328-bf35-6c16be3ba6a1,P_0098,WS_006,2023-01-14T00:00:00,grad_student,DEPT_009,3,4,4,1
72115f2e-ba38-4ca2-92cf-17b2edfdd9f8,P_0085,WS_006,2023-01-15T00:00:00,grad_student,DEPT_005,1,2,3,1
0e7fa9b3-52ab-4983-8ba8-ed591e14abef,P_0113,WS_006,2023-01-13T00:00:00,grad_student,DEPT_003,4,4,2,4
451479e2-607c-4981-a410-9eb83cfb23ea,P_0190,WS_006,2023-01-15T00:00:00,grad_student,DEPT_003,2,4,3,2
1a4d4a09-97c3-4706-b13e-f14a6ea9eaeb,P_0111,WS_006,2023-01-13T00:00:00,staff,DEPT_001,2,2,4,4
44f051ac-8cdd-4e77-b402-92aa453c05c5,P_0167,WS_006,2023-01-16T00:00:00,faculty,DEPT_008,1,1,2,3
59dc8cad-e2e6-44f4-ade5-c64d75360487,P_0199,WS_006,2023-01-12T00:00:00,grad_student,DEPT_008,4,1,1,3
eb730a37-b430-4ff5-ba88-801c1b19836f,P_0194,WS_006,2023-01-16T00:00:00,faculty,DEPT_009,4,1,2,3
1c39d3c4-46be-4b2a-a3f8-0a177e5f5735,P_0077,WS_006,2023-01-12T00:00:00,faculty,DEPT_002,2,3,4,2
1f8ecb78-d5b6-468f-910c-e13710169369,P_0083,WS_006,2023-01-14T00:00:00,grad_student,DEPT_006,3,2,3,3
7c1b4a4c-7b31-44e1-b50a-9a850650dd52,P_0155,WS_006,2023-01-15T00:00:00,staff,DEPT_003,1,3,2,2
c0de2eb4-7363-400a-ad3e-b08f2a4aebbc,P_0052,WS_006,2023-01-13T00:00:00,staff,DEPT_007,2,3,4,4
c052b2f3-1df8-4c47-b24e-240e24c65de9,P_0123,WS_006,2023-01-12T00:00:00,grad_student,DEPT_005,3,4,4,3
d92324b2-2734-4b8d-a721-cc8be2992e8f,P_0081,WS_006,2023-01-13T00:00:00,faculty,DEPT_006,4,2,4,2
ee812efe-50f6-44c9-8f8f-48730206283d,P_0046,WS_006,2023-01-16T00:00:00,faculty,DEPT_010,4,3,1,1
dfb64805-9952-4f90-9811-cdcc14618e1c,P_0191,WS_006,2023-01-14T00:00:00,staff,DEPT_008,1,4,2,2
bb86191b-9e31-45bb-b59c-c6fbe64bea02,P_0082,WS_006,2023-01-14T00:00:00,faculty,DEPT_005,3,2,1,4
9c4d092a-f181-4c8a-bfc6-22d97b5618d2,P_0024,WS_007,2023-04-14T00:00:00,staff,DEPT_004,4,1,2,4
7bb02e60-818b-48fc-82a9-6fbc44c15183,P_0181,WS_007,2023-04-18T00:00:00,staff,DEPT_003,4,3,2,4
935d9858-9e79-46e1-a411-636c0efef7ce,P_0025,WS_007,2023-04-15T00:00:00,faculty,DEPT_004,1,4,3,4
adc69ac1-893f-4abe-bb68-a23bd7605b2b,P_0001,WS_007,2023-04-18T00:00:00,grad_student,DEPT_009,2,3,1,3
e7182fdc-5085-435b-a283-7755b90b9908,P_0055,WS_007,2023-04-18T00:00:00,grad_student,DEPT_007,1,3,4,2
e7095a16-f6ac-4401-9f50-96efa1c27870,P_0123,WS_007,2023-04-18T00:00:00,grad_student,DEPT_010,1,3,2,1
89d5c96b-4121-472f-9940-8cfcfdd252dc,P_0020,WS_007,2023-04-16T00:00:00,staff,DEPT_008,3,2,3,2
10aea622-df87-4f7c-a00a-ae64d994afba,P_0034,WS_007,2023-04-15T00:00:00,grad_student,DEPT_005,1,3,1,4
88ff62ca-2f94-44eb-b6c5-a5c0ab0d8a0f,P_0152,WS_007,2023-04-17T00:00:00,staff,DEPT_003,2,3,1,1
547e37f8-0dc6-497a-9c98-e29814595467,P_0058,WS_007,2023-04-17T00:00:00,faculty,DEPT_004,4,3,4,2
9563d4a2-b4c9-47e4-864a-d7924fe41209,P_0133,WS_007,2023-04-16T00:00:00,faculty,DEPT_007,3,2,4,3
8d971aa2-b186-452f-9ae1-3b6ecdeb875c,P_0175,WS_007,2023-04-15T00:00:00,faculty,DEPT_001,2,1,4,1
0fe3107b-e164-4daa-ad78-d93349d873ca,P_0114,WS_007,2023-04-14T00:00:00,faculty,DEPT_008,3,2,3,3
b7e55b9c-e041-43a7-aae8-9ea33fa52b2b,P_0003,WS_007,2023-04-18T00:00:00,grad_student,DEPT_004,2,2,1,4
ad20547a-8add-4d96-a439-00e245b845eb,P_0187,WS_007,2023-04-17T00:00:00,staff,DEPT_001,1,4,3,1
b9239cc5-c4bf-4c7b-bb47-bac594d885a6,P_0179,WS_007,2023-04-14T00:00:00,grad_student,DEPT_003,3,1,1,2
0bc0780e-1a06-4a72-a01a-94606f07e761,P_0088,WS_007,2023-04-14T00:00:00,grad_student,DEPT_002,1,2,4,1
c4f9278e-188e-427d-bee9-ddcc58cb3592,P_0031,WS_007,2023-04-16T00:00:00,staff,DEPT_004,3,3,4,3
a89c6a6d-1b24-4e82-aba6-796c4b4476da,P_0109,WS_007,2023-04-15T00:00:00,grad_student,DEPT_003,1,2,1,2
60c3f8e8-316f-4e14-a85b-ae2cc3195245,P_0178,WS_007,2023-04-18T00:00:00,faculty,DEPT_006,4,3,4,3
e07d39d4-fda0-438e-9f63-3169241e744c,P_0193,WS_007,2023-04-17T00:00:00,faculty,DEPT_010,2,3,2,1
99de6069-d7ca-4e10-9161-4820c795dfb2,P_0195,WS_007,2023-04-14T00:00:00,staff,DEPT_005,2,1,4,4
ffa20040-a437-4716-a5db-bde9d797aab0,P_0019,WS_007,2023-04-17T00:00:00,faculty,DEPT_002,1,1,1,2
18bcc46f-5fcb-4049-8255-01e616fcb5b6,P_0059,WS_007,2023-04-17T00:00:00,grad_student,DEPT_002,3,1,1,1
f2b053f5-26b4-49cf-9a75-d66843ae88eb,P_0099,WS_007,2023-04-15T00:00:00,faculty,DEPT_002,4,1,2,4
7888c71c-5ec8-496b-9501-40d475368695,P_0023,WS_007,2023-04-15T00:00:00,staff,DEPT_003,2,2,3,3
cdd5a1d3-bee2-42f9-aab4-fbb8c7cfefed,P_0027,WS_007,2023-04-18T00:00:00,grad_student,DEPT_004,3,4,4,4
4283dcc8-2d60-4afd-afe3-aebeca290983,P_0174,WS_007,2023-04-15T00:00:00,grad_student,DEPT_004,2,1,4,3
65a43678-91a0-4eef-b837-ee56267dc7d7,P_0081,WS_007,2023-04-14T00:00:00,staff,DEPT_006,3,2,1,3
5bdba4be-c235-437a-8de4-004ff7829574,P_0095,WS_007,2023-04-17T00:00:00,staff,DEPT_009,2,2,1,2
04dcf577-ce28-4222-8218-660e74ea1b60,P_0077,WS_007,2023-04-14T00:00:00,staff,DEPT_010,3,2,2,2
c61a24ac-e080-4f05-9aa8-72ac4e97dcc9,P_0036,WS_007,2023-04-14T00:00:00,grad_student,DEPT_001,3,2,2,4
b8dbf129-976e-4cb0-acc6-50daefdc3359,P_0098,WS_007,2023-04-16T00:00:00,faculty,DEPT_001,2,1,4,1
fff92940-70c6-4d59-b9b2-b315cb74a8ce,P_0035,WS_007,2023-04-18T00:00:00,staff,DEPT_003,1,1,2,2
474b5cd1-72c5-4e46-beba-2bb3c0f6fec8,P_0165,WS_007,2023-04-17T00:00:00,grad_student,DEPT_007,1,3,3,3
f2f5b605-af44-4e3b-b90c-50df571aaeb8,P_0037,WS_007,2023-04-16T00:00:00,faculty,DEPT_006,3,2,2,4
952aa90d-e5ce-4272-ab9e-bef104e7d036,P_0018,WS_007,2023-04-14T00:00:00,grad_student,DEPT_001,4,1,2,3
587eaaa8-8494-4be9-8fa1-bf3248814226,P_0136,WS_007,2023-04-17T00:00:00,staff,DEPT_003,1,2,3,3
db830d15-07c9-4382-a253-6739556efba8,P_0145,WS_007,2023-04-18T00:00:00,staff,DEPT_006,1,3,2,2
1902283f-4dc7-4e64-9f9e-f20f6579a2f6,P_0186,WS_007,2023-04-15T00:00:00,staff,DEPT_001,4,4,2,4
2b95626c-7424-4c1b-90bd-515a36182505,P_0157,WS_007,2023-04-18T00:00:00,grad_student,DEPT_008,2,2,4,1
57f6d84c-1fd9-4f1e-8f00-39aa26360c0e,P_0043,WS_007,2023-04-14T00:00:00,staff,DEPT_002,2,4,2,1
89abcb7a-0311-4a50-bd1d-959da23d0e35,P_0113,WS_007,2023-04-18T00:00:00,staff,DEPT_001,2,4,2,1
9292bae0-1d18-4906-8b3d-3659c92bb91c,P_0090,WS_007,2023-04-18T00:00:00,grad_student,DEPT_009,3,3,3,2
88f28b70-e91e-4dc9-bef7-29a01b7fceda,P_0196,WS_007,2023-04-16T00:00:00,faculty,DEPT_003,3,1,4,1
970c210f-1676-4832-9b98-4dadecc3d451,P_0039,WS_007,2023-04-15T00:00:00,faculty,DEPT_002,2,2,3,1
5f974cf1-6a38-4d83-bbd3-6383b8d6a3d9,P_0106,WS_007,2023-04-16T00:00:00,faculty,DEPT_005,4,2,3,4
f4fadafe-4c76-485d-bc3d-50c516c487fc,P_0188,WS_007,2023-04-18T00:00:00,staff,DEPT_008,2,3,1,2
0f497394-040a-4651-a9f6-6698835c62a7,P_0056,WS_007,2023-04-14T00:00:00,faculty,DEPT_010,1,4,4,4
e27db160-d219-446c-a937-a82ecc0941b0,P_0189,WS_007,2023-04-17T00:00:00,grad_student,DEPT_001,2,1,4,2
8c3bc49c-f98d-4718-a2b4-5dc3805d470d,P_0026,WS_007,2023-04-16T00:00:00,grad_student,DEPT_002,4,2,2,3
fb70068a-b2b3-48ae-aa0e-444fb6b22501,P_0169,WS_007,2023-04-14T00:00:00,grad_student,DEPT_007,3,3,4,1
494fcf35-f587-45e3-9967-2a4c4d2fb0c0,P_0032,WS_007,2023-04-14T00:00:00,faculty,DEPT_003,1,1,1,3
9d13b3d6-1a7b-4c9e-9a3c-1311edb46497,P_0176,WS_007,2023-04-15T00:00:00,grad_student,DEPT_008,4,1,2,3
1ba65c73-2264-4c50-b7d0-ff597edcdac0,P_0160,WS_007,2023-04-15T00:00:00,faculty,DEPT_007,4,3,2,1
6a5045ee-00a3-4c83-bb0a-cf8cc5db732c,P_0110,WS_007,2023-04-16T00:00:00,staff,DEPT_005,4,1,2,2
afc16c98-884c-4b37-8b3d-ca1149428604,P_0172,WS_007,2023-04-15T00:00:00,grad_student,DEPT_007,1,2,4,2
14af2789-ba41-4e9e-9067-d30fcb1d15c1,P_0149,WS_007,2023-04-14T00:00:00,faculty,DEPT_009,1,3,4,2
7057f126-435a-484d-bc8f-ef287749f0a9,P_0064,WS_007,2023-04-17T00:00:00,faculty,DEPT_001,1,4,1,3
fda18e0e-ef7b-4452-9e52-8dc11e2305c0,P_0071,WS_007,2023-04-14T00:00:00,grad_student,DEPT_002,1,2,3,4
ee53a7c0-e038-4d0f-9f94-cd3db223d132,P_0022,WS_007,2023-04-18T00:00:00,staff,DEPT_006,2,3,1,3
3b87259e-61cb-4366-b5a1-855dd870a3a0,P_0142,WS_007,2023-04-14T00:00:00,grad_student,DEPT_004,2,2,3,4
e2ac8393-7b77-4bcd-9004-d276b005eb9a,P_0073,WS_007,2023-04-16T00:00:00,grad_student,DEPT_003,1,2,3,3
ae62941a-882c-4c2e-8113-1103d27c40f9,P_0007,WS_007,2023-04-14T00:00:00,staff,DEPT_004,3,4,1,1
c27e20ce-dc48-48d1-9269-7a468d5110fe,P_0078,WS_007,2023-04-16T00:00:00,staff,DEPT_010,3,1,4,1
920ff889-6d1d-4acf-9af3-2a4467e1a503,P_0053,WS_007,2023-04-16T00:00:00,faculty,DEPT_005,2,2,1,4
b48f49ae-9154-4904-bbf0-01ef6b6842a3,P_0190,WS_007,2023-04-18T00:00:00,staff,DEPT_008,3,4,4,4
fc18a056-493b-4d93-9b7d-8ad95d26d8ea,P_0131,WS_007,2023-04-14T00:00:00,grad_student,DEPT_004,4,3,3,2
06d1a979-cf05-4f90-bb82-b2de50ff1f23,P_0049,WS_007,2023-04-16T00:00:00,grad_student,DEPT_005,2,3,1,2
5096c7d9-d710-4857-bc93-d443106c542a,P_0101,WS_007,2023-04-18T00:00:00,staff,DEPT_006,3,4,1,4
003d967e-442d-47b4-b68e-646ee5bcccbf,P_0076,WS_007,2023-04-18T00:00:00,faculty,DEPT_008,1,4,3,4
1349d551-6388-43fc-94c2-6188787637e0,P_0014,WS_007,2023-04-15T00:00:00,staff,DEPT_010,2,3,2,1
3ea4b785-b205-4b98-a545-af2843cca7b2,P_0015,WS_008,2023-10-11T00:00:00,staff,DEPT_005,3,4,2,3
ce3d2151-4807-4732-a63e-99e99b7f14bf,P_0002,WS_008,2023-10-14T00:00:00,faculty,DEPT_004,2,2,1,2
e587e7de-ddf0-4370-ad89-73edb40efc62,P_0116,WS_008,2023-10-14T00:00:00,grad_student,DEPT_005,1,1,1,1
b4e41f90-48cf-4d7b-b24e-b360521ab503,P_0071,WS_008,2023-10-14T00:00:00,grad_student,DEPT_002,3,4,2,2
3c5a02f9-7e11-41de-9ec7-b3cb81e97b80,P_0054,WS_008,2023-10-12T00:00:00,staff,DEPT_009,2,4,1,1
60b426ac-8b39-4cce-9940-e463081a3d82,P_0195,WS_008,2023-10-13T00:00:00,staff,DEPT_004,2,3,4,3
832ced31-dc59-4571-a856-b8d766cbd94e,P_0044,WS_008,2023-10-14T00:00:00,staff,DEPT_008,2,1,1,1
1ef982ec-b7c7-43a9-a5d7-bd7b2e38bc27,P_0148,WS_008,2023-10-12T00:00:00,faculty,DEPT_009,1,3,2,4
93f3cee5-a54a-415b-84e3-5e8661e43c7f,P_0041,WS_008,2023-10-14T00:00:00,staff,DEPT_001,3,3,4,1
de9f7b4d-7b19-4a80-964e-58911304db2b,P_0126,WS_008,2023-10-12T00:00:00,staff,DEPT_003,3,4,3,1
367189aa-1339-43e6-90be-7d58b2163844,P_0023,WS_008,2023-10-14T00:00:00,staff,DEPT_008,4,4,4,2
0afd61a4-8107-44a7-9749-f10570eea38c,P_0034,WS_008,2023-10-12T00:00:00,staff,DEPT_002,4,4,2,4
aa254384-24c1-417d-a7cd-bcfe728a3802,P_0158,WS_008,2023-10-14T00:00:00,staff,DEPT_008,1,4,4,1
f60ade0c-2c50-41b0-8217-a33227dc3b80,P_0112,WS_008,2023-10-13T00:00:00,grad_student,DEPT_009,2,3,1,4
a19dba7a-b1f2-435b-8bc1-1a9fc464dc85,P_0163,WS_008,2023-10-11T00:00:00,faculty,DEPT_007,1,1,2,4
aefe8da7-46dd-4b98-ac96-f69896f448f9,P_0110,WS_008,2023-10-13T00:00:00,staff,DEPT_006,1,2,4,4
7011716a-0cf2-44b0-805e-a12e67fcd785,P_0104,WS_008,2023-10-14T00:00:00,staff,DEPT_002,4,3,1,4
3f90d152-595f-4f2f-ab1d-93be857046a0,P_0185,WS_008,2023-10-12T00:00:00,faculty,DEPT_009,1,3,2,4
a0374666-a365-4a22-a589-6e7caf45f934,P_0123,WS_008,2023-10-14T00:00:00,grad_student,DEPT_009,4,3,4,1
da3374f5-7e15-4add-a939-05f08738f7e3,P_0099,WS_008,2023-10-11T00:00:00,grad_student,DEPT_005,3,1,1,2
841dd59f-858f-435d-b6a1-74c8218ebc44,P_0199,WS_008,2023-10-13T00:00:00,staff,DEPT_002,2,2,1,4
987eebdf-260d-4559-b20a-a9a246e2b7cc,P_0010,WS_008,2023-10-11T00:00:00,faculty,DEPT_007,1,4,4,2
f66a3663-c1cd-4615-96c3-842703160511,P_0137,WS_008,2023-10-14T00:00:00,grad_student,DEPT_007,4,2,2,2
e4cda267-149c-43c3-81bd-77cff531a4e1,P_0052,WS_008,2023-10-12T00:00:00,staff,DEPT_009,4,2,3,4
e3baf8ff-343e-4e67-a11b-2b989abf46d9,P_0096,WS_008,2023-10-13T00:00:00,grad_student,DEPT_010,3,3,2,2
5e27800e-9b0a-48ff-a1e8-d3df7dc267f6,P_0004,WS_008,2023-10-10T00:00:00,grad_student,DEPT_003,2,3,1,3
67a47103-452c-4823-af1d-0a016b38ed57,P_0083,WS_008,2023-10-14T00:00:00,grad_student,DEPT_007,3,4,1,1
d07496a8-dbb1-40f1-b713-ea48e0b31271,P_0136,WS_008,2023-10-14T00:00:00,staff,DEPT_004,2,3,3,2
de1645a9-5db9-4e20-b361-0e5ed025386c,P_0049,WS_008,2023-10-10T00:00:00,staff,DEPT_006,1,2,4,2
864ee52a-4094-47e4-9000-0bcab2d1f86e,P_0005,WS_008,2023-10-12T00:00:00,staff,DEPT_007,4,3,1,1
7d376e8a-ed31-48ef-9eef-739fd51ce26a,P_0180,WS_008,2023-10-13T00:00:00,grad_student,DEPT_006,2,2,3,4
d4bf32a6-a27c-4101-92cf-d9984a619ac4,P_0161,WS_008,2023-10-10T00:00:00,faculty,DEPT_009,4,1,4,3
26a83e22-20bb-4b21-9f57-7c3d87f91f5c,P_0064,WS_008,2023-10-12T00:00:00,staff,DEPT_001,4,2,1,2
10e6541d-3b88-4e41-ba17-07e7312ee87b,P_0058,WS_008,2023-10-13T00:00:00,staff,DEPT_005,3,1,3,2
af9f916f-ca24-45f1-ae0b-fff117984f3b,P_0089,WS_008,2023-10-13T00:00:00,grad_student,DEPT_009,4,1,3,2
b41cf409-2079-432e-a947-1dcf698ebc4d,P_0080,WS_008,2023-10-11T00:00:00,grad_student,DEPT_004,4,1,1,3
61b1a377-b876-4d5c-9983-9a3dc44eaaab,P_0189,WS_008,2023-10-12T00:00:00,grad_student,DEPT_001,3,4,1,4
298d4762-d818-454e-9632-521333bf4381,P_0027,WS_008,2023-10-13T00:00:00,grad_student,DEPT_006,4,4,1,3
ade67773-8f1f-4269-9c54-fb8524dc9af5,P_0181,WS_008,2023-10-11T00:00:00,grad_student,DEPT_009,1,1,2,2
877329a8-400b-45e8-aed1-6bbc13d94923,P_0129,WS_008,2023-10-12T00:00:00,grad_student,DEPT_007,1,2,1,4
5d1d9a28-3e05-4497-ba4b-da61d3d1c374,P_0151,WS_008,2023-10-11T00:00:00,grad_student,DEPT_005,1,2,3,4
31f63b27-334c-4dbd-9b1e-eeca9affc4f5,P_0079,WS_008,2023-10-14T00:00:00,staff,DEPT_001,1,1,1,1
fcf22828-bcae-4e30-956f-6cb4c68fde15,P_0043,WS_008,2023-10-11T00:00:00,grad_student,DEPT_005,1,3,4,4
e025154f-a6fd-488c-8866-71f00c5ba42e,P_0017,WS_008,2023-10-12T00:00:00,faculty,DEPT_004,4,3,2,3
256e3857-0400-431f-acca-470a2ee68185,P_0012,WS_008,2023-10-12T00:00:00,faculty,DEPT_001,4,1,3,2
57da5696-4a84-4234-843a-2ccd82118bb5,P_0077,WS_008,2023-10-13T00:00:00,faculty,DEPT_003,2,3,2,1
80f2fd84-94a2-4469-97ef-4a47bd7d358a,P_0166,WS_009,2023-09-16T00:00:00,faculty,DEPT_006,2,4,3,3
890604b5-4cb4-4fef-a536-209fd7dc1ba9,P_0141,WS_009,2023-09-13T00:00:00,staff,DEPT_008,3,4,1,2
ad6fb312-366f-478b-a95d-e25135ab01b9,P_0019,WS_009,2023-09-13T00:00:00,grad_student,DEPT_005,1,1,1,1
c927a606-4dbd-40c5-8f1c-d0ede892778a,P_0075,WS_009,2023-09-16T00:00:00,staff,DEPT_009,4,2,3,4
499e58b8-f378-4ee3-8431-af9a669a2caa,P_0172,WS_009,2023-09-16T00:00:00,grad_student,DEPT_009,1,4,3,1
d5f9f964-fa92-4d66-a90e-0296948db766,P_0018,WS_009,2023-09-17T00:00:00,faculty,DEPT_008,2,2,4,3
d4f165dd-03a0-4aa2-a96b-ec274747a8b3,P_0065,WS_009,2023-09-14T00:00:00,faculty,DEPT_006,1,2,3,4
5c710369-d2c0-4518-bc60-f71667f77a60,P_0026,WS_009,2023-09-14T00:00:00,grad_student,DEPT_002,3,3,2,4
03a9d41e-2a73-43f5-b17a-7a74d4a43e64,P_0051,WS_009,2023-09-14T00:00:00,staff,DEPT_005,2,4,3,3
7ee6a2af-4ceb-4675-8505-4149dd9a82c9,P_0186,WS_009,2023-09-16T00:00:00,faculty,DEPT_008,2,1,3,2
4dcf5733-7d59-49cf-995f-ba75502a0325,P_0149,WS_009,2023-09-14T00:00:00,grad_student,DEPT_002,2,4,3,1
4f8f97a1-687d-400b-9cd8-89edce54bc9e,P_0125,WS_009,2023-09-16T00:00:00,grad_student,DEPT_003,4,1,2,1
00373965-21c1-4627-a6ee-edfe668e794b,P_0085,WS_009,2023-09-16T00:00:00,faculty,DEPT_009,2,1,2,3
1316a4f6-ee70-42ea-a8aa-1d8ab4ccac08,P_0092,WS_009,2023-09-13T00:00:00,grad_student,DEPT_001,3,1,2,4
7f5fe3f8-7067-4ed8-8ce7-0fb3bc1a6cb7,P_0033,WS_009,2023-09-14T00:00:00,faculty,DEPT_010,2,3,2,3
2b3f2129-eb39-434e-b34e-546b8016c2a0,P_0196,WS_009,2023-09-16T00:00:00,faculty,DEPT_007,1,1,2,4
3dc98b90-62cf-4f4b-b065-cd3f0526cf90,P_0168,WS_009,2023-09-13T00:00:00,faculty,DEPT_010,1,1,4,2
e542a3b4-9a7a-4abe-9a62-949fbf2c9072,P_0061,WS_009,2023-09-14T00:00:00,staff,DEPT_009,3,1,4,2
03c743fd-fe82-4020-8cb5-4317f9c8f853,P_0193,WS_009,2023-09-16T00:00:00,faculty,DEPT_010,4,2,3,4
2c8c24ce-d6c7-48aa-a37a-fcabcc42d7e8,P_0073,WS_009,2023-09-14T00:00:00,faculty,DEPT_005,1,1,1,1
e39d412c-2189-4885-bc4d-996093b54c4a,P_0159,WS_009,2023-09-13T00:00:00,faculty,DEPT_006,2,4,3,3
c6a290bb-9cdf-4a0a-878a-8e9322f9748f,P_0195,WS_009,2023-09-13T00:00:00,faculty,DEPT_007,4,4,2,3
750bdcd6-f362-4c41-9471-417f40482e8e,P_0050,WS_009,2023-09-14T00:00:00,grad_student,DEPT_006,4,2,1,2
b323af54-05b0-4faa-9a62-9b4e0f0de0aa,P_0082,WS_009,2023-09-17T00:00:00,staff,DEPT_007,1,2,4,1
3a41ac30-5ebb-49df-8b12-ee35cedb7ab2,P_0189,WS_009,2023-09-14T00:00:00,staff,DEPT_002,2,3,1,1
5434d4bd-cdb5-48cf-90ee-1cd3a8e7247f,P_0116,WS_009,2023-09-16T00:00:00,faculty,DEPT_010,2,4,4,1
f249dab1-adf7-468a-8787-b413af058537,P_0188,WS_009,2023-09-16T00:00:00,grad_student,DEPT_010,2,2,1,3
60090647-65dd-4112-a804-cc80b0df2c1b,P_0158,WS_009,2023-09-17T00:00:00,staff,DEPT_007,4,4,2,1
6dba622f-87c9-4a3e-be42-0405bde0445b,P_0169,WS_009,2023-09-14T00:00:00,staff,DEPT_010,3,3,2,2
b9f166e0-a90d-4c0c-948a-52967cfc7b7f,P_0079,WS_009,2023-09-17T00:00:00,grad_student,DEPT_007,1,1,3,3
1e96a4a7-c4d3-46f3-be7a-11bac21b876c,P_0150,WS_009,2023-09-14T00:00:00,staff,DEPT_008,4,2,3,4
e9ff7934-c67b-43a5-a110-844223eabdaa,P_0040,WS_009,2023-09-15T00:00:00,staff,DEPT_002,2,2,3,4
f68a00a9-1062-46aa-ac23-356d35831c58,P_0145,WS_009,2023-09-13T00:00:00,staff,DEPT_004,1,4,3,1
0a6fe1e1-9eb7-4815-9b12-8df66f57d39d,P_0146,WS_009,2023-09-16T00:00:00,staff,DEPT_010,2,2,4,2
77f24ac3-849c-4af9-81db-e47225ccb196,P_0094,WS_009,2023-09-17T00:00:00,faculty,DEPT_004,3,2,1,1
e466d1b2-2dd7-49f3-8bde-d957d43fa74b,P_0081,WS_009,2023-09-13T00:00:00,faculty,DEPT_009,4,3,3,4
7977aec1-f1d3-4ba1-a48e-fb8aa0853070,P_0110,WS_009,2023-09-13T00:00:00,faculty,DEPT_007,2,1,4,4
ffed69ca-cabd-41b7-834b-6b0540634458,P_0044,WS_009,2023-09-17T00:00:00,staff,DEPT_003,1,4,3,1
91dd695c-1615-48de-889f-f0fa7fc5aca3,P_0002,WS_009,2023-09-15T00:00:00,staff,DEPT_006,3,2,3,2
c85c3ed6-9e3a-497b-a01a-2debe2a8cabd,P_0128,WS_010,2023-10-28T00:00:00,grad_student,DEPT_010,2,1,3,2
f5d1f4bf-318e-4c07-bdb2-6fc412da2ae5,P_0109,WS_010,2023-10-31T00:00:00,staff,DEPT_003,1,2,4,4
3a84773a-5526-4579-9fde-a76a860f0307,P_0054,WS_010,2023-10-31T00:00:00,staff,DEPT_008,3,1,4,1
8fdd4613-dfdd-4a58-a91d-314ba96916b5,P_0108,WS_010,2023-10-28T00:00:00,staff,DEPT_002,3,3,3,3
e673f85e-5da9-4e93-92d3-be4ee7760634,P_0180,WS_010,2023-10-30T00:00:00,staff,DEPT_002,2,2,3,3
4f10821e-7502-4b73-bddd-8502d7928333,P_0193,WS_010,2023-10-30T00:00:00,staff,DEPT_002,3,4,2,2
205b6a84-e153-4710-a00d-4ba99c982fa4,P_0096,WS_010,2023-10-30T00:00:00,faculty,DEPT_002,2,3,2,3
456d4d76-1e3e-42fa-84a0-819d2fad7338,P_0094,WS_010,2023-10-31T00:00:00,staff,DEPT_007,4,3,4,4
34c138eb-fdc2-4f3a-ad6d-485d351802cf,P_0103,WS_010,2023-11-01T00:00:00,grad_student,DEPT_005,1,2,2,4
6d83cc9a-2db4-4167-bc7b-79ce9864ed0d,P_0072,WS_010,2023-11-01T00:00:00,staff,DEPT_001,1,1,3,2
1583b900-4079-4f8d-a166-63adf3bad7c2,P_0116,WS_010,2023-11-01T00:00:00,staff,DEPT_005,2,2,2,1
d56b4241-75fe-415e-ac4b-562a2a58db2d,P_0047,WS_010,2023-10-28T00:00:00,staff,DEPT_009,4,2,2,4
60381526-9c3d-479d-a8e3-214948cc713f,P_0147,WS_010,2023-10-30T00:00:00,staff,DEPT_005,4,2,1,4
